unit_set_to_unit_junctions_tables	0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
false				ovn_mtl_art_hotpot	emp_artillery
false				ovn_mtl_art_hotpot	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon
false				ovn_mtl_art_hotpot	all_land_artillery
false				ovn_mtl_art_hotpot	artillery_units
false				ovn_mtl_art_hotpot	ovn_soup_art
false				ovn_mtl_art_hotpot_ror	emp_artillery
false				ovn_mtl_art_hotpot_ror	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon
false				ovn_mtl_art_hotpot_ror	all_land_artillery
false				ovn_mtl_art_hotpot_ror	artillery_units
false				ovn_mtl_art_hotpot_ror	ovn_soup_art
false				ovn_mtl_art_hotpot_ror	wh2_main_ror_units_all
