character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_rbt_blightstormer_magic1_02	0	wh_main_skill_node_rbt_blightstormer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_03	0	wh_main_skill_node_rbt_blightstormer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_04	0	wh_main_skill_node_rbt_blightstormer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_05	0	wh_main_skill_node_rbt_blightstormer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_06	0	wh_main_skill_node_rbt_blightstormer_magic1_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_06	0	wh_main_skill_node_rbt_blightstormer_magic1_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_06	0	wh_main_skill_node_rbt_blightstormer_magic1_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_06	0	wh_main_skill_node_rbt_blightstormer_magic1_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_07	0	wh_main_skill_node_rbt_blightstormer_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_08	0	wh_main_skill_node_rbt_blightstormer_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_09	0	wh_main_skill_node_rbt_blightstormer_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_10	0	wh_main_skill_node_rbt_blightstormer_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_11	0	wh_main_skill_node_rbt_blightstormer_magic1_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_11	0	wh_main_skill_node_rbt_blightstormer_magic1_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_11	0	wh_main_skill_node_rbt_blightstormer_magic1_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_rbt_blightstormer_magic1_11	0	wh_main_skill_node_rbt_blightstormer_magic1_10	1	1	0.0	0.0	SUBSET_REQUIRED
